Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
dhcp.hops,CS2D1,CV,3.0,0.0,0.38058625721755024,0.08621751061192741,0.07478167696323008,0.08621751061192741,0.05135260203580624,0.0008179974359636599,0.0,0.0191891193389892,0.00700039863586422
dhcp.hw.addr_padding,CS2D1,CV,3.0,0.0,0.38058625520153644,0.08620420373484376,0.0743661516530475,0.08620420373484376,0.0513217864025449,0.00081896423214586,0.0,0.020680570602416938,0.007193470001220679
dhcp.hw.len,CS2D1,CV,3.0,0.0,0.38058624796221446,0.08618428877150278,0.0740778112381045,0.08618428877150278,0.05127438581424202,0.00081842806010274,0.0,0.022320461273193322,0.0
hcp.hw.mac_addr,_CS2D1_,CV,,,,,,,,,,,
dhcp.hw.type,CS2D1,CV,3.0,0.0,0.3805862450298308,0.0862032630828807,0.07342203683910917,0.0862032630828807,0.051321208797897463,0.00081869885633644,0.0,0.020171785354614197,0.0049521446228027195
dhcp.id,CS2D1,CV,3.0,0.0,0.3808559457903361,0.0996066832573662,0.45889368645471096,0.0996066832573662,0.07548225086045848,0.00120514953328418,0.0,0.0188543319702148,0.0
dhcp.option.dhcp,CS2D1,CV,3.0,0.0,0.3805862495200432,0.08620711214339798,0.07392727704877378,0.08620711214339798,0.05132122050905854,0.00081882267479502,0.0,0.01576099395751948,0.00826206207275388
dhcp.option.dhcp_max_message_size,CS2D1,CV,3.0,0.0,0.3803978862084924,0.0842992815554469,0.06929813683882584,0.0842992815554469,0.04780484800829617,0.0002556640727919,0.0,0.022337055206298757,0.0
dhcp.option.end,CS2D1,CV,3.0,0.0,0.38058625208587893,0.0861885641513078,0.07393975472075012,0.0861885641513078,0.051293064654005835,0.00081786980886812,0.0,0.02733669281005856,0.00052032470703124
dhcp.option.interface_mtu,CS2D1,CV,3.0,0.0,0.38031223421522015,0.0833333333333333,0.031692686184601644,0.0833333333333333,0.0459206358400078,0.0,0.0,0.017696189880371038,0.0033194065093994003
dhcp.option.ip_address_lease_time,CS2D1,CV,3.0,0.0,0.38031225263425483,0.0833333333333333,0.031692687719521204,0.0833333333333333,0.04592081965474674,0.0,0.0,0.0165878295898437,0.0
dhcp.option.padding,CS2D1,CV,3.0,0.0,0.3805862428305431,0.08619545513487878,0.0760164286212637,0.08619545513487878,0.0513243506449023,0.0007983102569081399,0.0,0.020214033126831,0.0077934265136718195
dhcp.option.rebinding_time_value,CS2D1,CV,3.0,0.0,0.3803122636306934,0.0833333333333333,0.03169268863589108,0.0833333333333333,0.045920875028776495,0.0,0.0,0.018891334533691358,0.0016031265258789
dhcp.option.renewal_time_value,CS2D1,CV,3.0,0.0,0.38031226555507014,0.0833333333333333,0.031692688796255794,0.0833333333333333,0.045920740955018954,0.0,0.0,0.016457700729370077,0.0
dhcp.secs,CS2D1,CV,3.0,0.0,0.3805862373323238,0.08621212405310591,0.07435032111443336,0.08621212405310591,0.051337005392341296,0.0008190691390913,0.0,0.025153684616088818,0.0
dhcp.type,CS2D1,CV,3.0,0.0,0.38058623843196765,0.08619990582419237,0.07366150299565297,0.08619990582419237,0.051317215650126605,0.00081877011815256,0.0,0.02203288078308102,0.00312399864196776
dns.count.add_rr,CS2D1,CV,3.0,0.0,0.38199900258086683,0.0851265291665628,0.1413250913449595,0.0851265291665628,0.049441939234822915,0.00442842017846468,0.0,0.02515568733215328,0.0031238079071044802
dns.count.answers,CS2D1,CV,3.0,0.0,0.38210175183685857,0.09881110284260956,0.2244331366351413,0.09881110284260956,0.07259737476346181,0.0046452751883399,0.0,0.026360368728637656,0.00413227081298826
dns.count.auth_rr,CS2D1,CV,3.0,0.0,0.38165222824047024,0.09318305629589899,0.21949460095356899,0.09318305629589899,0.063187390161242,0.00410026930797528,0.0,0.02011923789978024,0.00102372169494628
dns.count.queries,CS2D1,CV,3.0,0.0,0.38244423170143793,0.0953046809638506,0.26815118712619324,0.0953046809638506,0.06685957192125168,0.0049641751059786,0.0,0.0189264297485351,0.012517452239990201
dns.extraneous,CS2D1,CV,3.0,0.0,0.38031225446699457,0.0833333333333333,0.03169268787224952,0.0833333333333333,0.0459208527138064,0.0,0.0,0.01898894309997554,0.00312399864196776
dns.extraneous.data,CS2D1,CV,3.0,0.0,0.38031225034333005,0.0833333333333333,0.031692687528610805,0.0833333333333333,0.04592056386291661,0.0,0.0,0.016967439651489176,0.00625462532043454
dns.extraneous.length,CS2D1,CV,3.0,0.0,0.3803122603317618,0.0833333333333333,0.0316926883609801,0.0833333333333333,0.04592100942799352,0.0,0.0,0.01580419540405268,0.0031246662139892403
dns.flags.authenticated,CS2D1,CV,3.0,0.0,0.38098868435037614,0.08348609524344572,0.098421181551215,0.08348609524344572,0.04625346962907985,0.0011066390460518,0.0,0.0208960056304931,0.004563570022583
dns.flags.authoritative,CS2D1,CV,3.0,0.0,0.3809886750950403,0.08348618992893722,0.0983583104234486,0.08348618992893722,0.0462534093355451,0.0011060982758943198,0.0,0.022130680084228478,0.0031466484069824197
dns.flags.checkdisable,CS2D1,CV,3.0,0.0,0.38152808825394857,0.0836079115973602,0.05805045732877726,0.0836079115973602,0.046593858515579734,0.0020321277572594196,0.0,0.0179683685302734,0.0062712192535400195
dns.flags,CS2D1,CV,3.0,0.0,0.3823500561853407,0.09220121326506243,0.1253495938198208,0.09220121326506243,0.06023733807238903,0.00473122356028184,0.0,0.01954855918884272,0.00838732719421384
dns.flags.opcode,CS2D1,CV,3.0,0.0,0.3815280825724553,0.08360771523320445,0.05776818538282422,0.08360771523320445,0.04659352849164493,0.0020325713461064802,0.0,0.02203507423400872,0.0
dns.flags.rcode,CS2D1,CV,3.0,0.0,0.380988662082588,0.08348615064804066,0.0986125446892403,0.08348615064804066,0.04625397283760392,0.00110733067562728,0.0,0.0210626602172851,0.00689854621887204
dns.flags.recavail,CS2D1,CV,3.0,0.0,0.380988662082588,0.08348615064804066,0.0986125446892403,0.08348615064804066,0.04625397283760392,0.00110733067562728,0.0,0.0177491188049316,0.00494937896728514
dns.flags.recdesired,CS2D1,CV,3.0,0.0,0.38235005453587495,0.09218627878203296,0.12504686590917138,0.09218627878203296,0.060218945869673746,0.004727821638344,0.0,0.02780103683471674,0.0
dns.flags.response,CS2D1,CV,3.0,0.0,0.3819990037721477,0.08512373698699398,0.12634275105352288,0.08512373698699398,0.049447170008487515,0.00434402938546236,0.0,0.02514691352844236,0.00372138023376462
dns.flags.truncated,CS2D1,CV,3.0,0.0,0.38152807230911256,0.08360790415022981,0.05804158488800918,0.08360790415022981,0.046593560968637544,0.00203380278899152,0.0,0.01888628005981438,0.0
dns.flags.z,CS2D1,CV,3.0,0.0,0.3815280731338455,0.08360793952669685,0.057819232763842224,0.08360793952669685,0.04659377077297762,0.00203383156168484,0.0,0.01606254577636714,0.0065293788909912
dns.id,CS2D1,CV,3.0,0.0,0.38245280324204484,0.08839176020003334,0.2625428281632177,0.08839176020003334,0.055469603897386144,0.00470562337697416,0.0,0.025103616714477483,0.0
dns.response_to,CS2D1,CV,3.0,0.0,0.3803978863917664,0.08537761848390676,0.17336234182033158,0.08537761848390676,0.04979767164333182,0.00016026461662273797,0.0,0.02470660209655756,0.0031477928161620997
dns.retransmission,CS2D1,CV,3.0,0.0,0.381202718297993,0.08353449990519178,0.09746872877926727,0.08353449990519178,0.04635960809266848,0.00145867435141558,0.0,0.0188573837280273,0.0031229972839355398
dns.retransmit_request,CS2D1,CV,3.0,0.0,0.38065475000149895,0.0834106774170196,0.0942832177278815,0.0834106774170196,0.04609069570629408,0.00056083908517852,0.0,0.0265116691589355,0.00041618347167968005
dns.retransmit_request_in,CS2D1,CV,3.0,0.0,0.3807660655747891,0.08748961427010808,0.259484996755586,0.08748961427010808,0.05374560882788668,0.0008046063127067201,0.0,0.0284547328948974,0.0
dns.retransmit_response,CS2D1,CV,3.0,0.0,0.38086024457309187,0.08345712779219035,0.09863032125233141,0.08345712779219035,0.046190615826732256,0.00089725318314058,0.0,0.018871450424194303,0.0068797111511230205
dns.retransmit_response_in,CS2D1,CV,3.0,0.0,0.3809929495939942,0.09339246588161486,0.19838094461532768,0.09339246588161486,0.06373086277634378,0.0011896013916601201,0.0,0.02654156684875484,0.00172219276428222
dns.soa.expire_limit,CS2D1,CV,3.0,0.0,0.38031224860222734,0.0833333333333333,0.0316926873835189,0.0833333333333333,0.04592032599278218,0.0,0.0,0.02201609611511226,0.0
dns.soa.minimum_ttl,CS2D1,CV,3.0,0.0,0.3803122828744609,0.0833333333333333,0.03169269023953836,0.0833333333333333,0.0459202923464753,0.0,0.0,0.023520421981811476,0.0067502021789550394
dns.soa.refresh_interval,CS2D1,CV,3.0,0.0,0.38031225886557,0.0833333333333333,0.031692688238797465,0.0833333333333333,0.04592102195096614,0.0,0.0,0.015898132324218682,0.0
dns.soa.retry_interval,CS2D1,CV,3.0,0.0,0.38031226271432356,0.0833333333333333,0.031692688559526914,0.0833333333333333,0.04592102636415764,0.0,0.0,0.022035360336303662,0.0
dns.soa.serial_number,CS2D1,CV,3.0,0.0,0.3803122606066728,0.0833333333333333,0.03169268838388934,0.0833333333333333,0.04592096821717566,0.0,0.0,0.013439846038818318,0.006251335144042939
dns.srv.port,CS2D1,CV,3.0,0.0,0.3813996440780889,0.08357892244476103,0.09995105083001232,0.08357892244476103,0.046454330502302965,0.0017783261124511799,0.0,0.0212713718414306,0.0
dns.srv.priority,CS2D1,CV,3.0,0.0,0.3813996521421439,0.0835789043054473,0.09970167435498872,0.0835789043054473,0.0464546892848239,0.00177952295111488,0.0,0.0227386951446533,0.0
dns.srv.proto,CS2D1,CV,3.0,0.0,0.3815152364412576,0.10257261848947345,0.1693329737875105,0.10257261848947345,0.07424408889126699,0.0021858541423348,0.0,0.02510561943054196,0.0031408309936523404
dns.srv.weight,CS2D1,CV,3.0,0.0,0.3813996521421439,0.0835789043054473,0.09970167435498872,0.0835789043054473,0.0464546892848239,0.00177952295111488,0.0,0.015999364852905217,0.00627832412719726
dns.time,CS2D1,CV,3.0,0.0,0.38039359411523677,0.08530575268928628,0.1716956759475221,0.08530575268928628,0.049669369850980236,0.00015596350127623998,0.0,0.01748542785644524,0.00453624725341794
dns.unsolicited,CS2D1,CV,3.0,0.0,0.3803721922966313,0.08334686974406433,0.10836152425491256,0.08334686974406433,0.04595031796739802,9.793705547540517e-05,0.0,0.02200865745544428,0.00625123977661132
dstport,CS2D1,CV,3.0,0.0,0.4271984239706278,0.20332304496814063,0.40338667832514463,0.20332304496814063,0.1875637709573005,0.1360765007749027,0.0,0.1103157043457031,0.0094236850738525
dstport_class,CS2D1,CV,3.0,0.0,0.3968243099088973,0.10348574893714983,0.10477990351888426,0.10348574893714983,0.09052288125451555,0.04039445314779865,0.0,0.031303071975707975,0.0031268596649169796
eapol.keydes.key_iv,CS2D1,CV,3.0,0.0,0.3803122648219743,0.0833333333333333,0.03169268873516446,0.0833333333333333,0.045920942738212144,0.0,0.0,0.021120691299438422,0.0053375720977783
eapol.keydes.key_len,CS2D1,CV,3.0,0.0,0.3803636431154496,0.08716518704770583,0.11502764863782164,0.08716518704770583,0.0532117830432358,0.00011419963519703133,0.0,0.018884038925170862,0.006253004074096661
eapol.keydes.replay_counter,CS2D1,CV,3.0,0.0,0.38042356811590805,0.08459046971277615,0.1336440249165801,0.08459046971277615,0.048409469801397056,0.0003116946815375,0.0,0.01950860023498532,0.01079440116882322
eapol.keydes.type,CS2D1,CV,3.0,0.0,0.3803122828744609,0.0833333333333333,0.03169269023953836,0.0833333333333333,0.0459202923464753,0.0,0.0,0.020804738998413043,0.0031282424926757798
eapol.len,CS2D1,CV,3.0,0.0,0.3803122629892345,0.0833333333333333,0.03169268858243616,0.0833333333333333,0.04592095210953988,0.0,0.0,0.01776633262634272,0.007294225692749
eapol.type,CS2D1,CV,3.0,0.0,0.3803122568495563,0.0833333333333333,0.031692688070796296,0.0833333333333333,0.04592096173829012,0.0,0.0,0.025149536132812463,0.00312485694885252
eapol.version,CS2D1,CV,3.0,0.0,0.3803122517178849,0.0833333333333333,0.03169268764315701,0.0833333333333333,0.045920849137546425,0.0,0.0,0.02082219123840328,0.0
eth.addr.oui,CS2D1,CV,3.0,0.0,0.517541661975502,0.31855207851420514,0.21478334650811126,0.31855207851420514,0.2460264208416127,0.31613237169317515,0.0,0.04705829620361322,0.00495781898498532
th.dst,_CS2D1_,CV,,,,,,,,,,,
eth.dst.ig,CS2D1,CV,3.0,0.0,0.37874110989600357,0.08399535156923624,0.05022867282733327,0.08399535156923624,0.06111056209594547,0.00441910015756676,0.0,0.02501993179321284,0.00205225944519042
eth.dst.lg,CS2D1,CV,3.0,0.0,0.40596437262211804,0.09052271113269003,0.0673002663592137,0.09052271113269003,0.07709547157425493,0.05060005117761098,0.0,0.025022411346435496,0.00662379264831542
eth.dst.oui,CS2D1,CV,3.0,0.0,0.5172719442621538,0.3181419387884999,0.21462016052454036,0.3181419387884999,0.24578371815245098,0.31577075019779277,0.0,0.04091877937316887,0.0079580783843994
eth.fcs,CS2D1,CV,3.0,0.0,0.3803122774678786,0.0833333333333333,0.031692689788989856,0.0833333333333333,0.04592059413443326,0.0,0.0,0.0157464504241943,0.0062499999999999795
eth.fcs.status,CS2D1,CV,3.0,0.0,0.3803122683958168,0.0833333333333333,0.03169268903298468,0.0833333333333333,0.04592086312584392,0.0,0.0,0.01556162834167476,0.0031482219696044797
eth.ig,CS2D1,CV,3.0,0.0,0.3791649411383597,0.08375976532667496,0.04404135542886446,0.08375976532667496,0.05602812710008807,0.00283939126500318,0.0,0.021872186660766537,0.00942869186401364
eth.len,CS2D1,CV,3.0,0.0,0.38031226592161815,0.0833333333333333,0.031692688826801464,0.0833333333333333,0.045920864464128824,0.0,0.0,0.02201771736145016,0.0
eth.lg,CS2D1,CV,3.0,0.0,0.4059643625420494,0.09052098233219108,0.06729874875249768,0.09052098233219108,0.07709490900371416,0.050588052553050725,0.0,0.023878908157348576,0.006267833709716781
eth.padding,CS2D1,CV,3.0,0.0,0.38124124862753106,0.0859007523464822,0.07580624778205292,0.0859007523464822,0.0508309856713931,0.0024907962602206796,0.0,0.029191350936889605,0.0019217014312744
eth.padding_bad,CS2D1,CV,3.0,0.0,0.3945596228884282,0.11245668848803225,0.06349868584120197,0.11245668848803225,0.07705588452551074,0.04336847762165518,0.0,0.024461507797241176,0.000714111328125
th.src,_CS2D1_,CV,,,,,,,,,,,
eth.src.ig,CS2D1,CV,3.0,0.0,0.3803122568495563,0.0833333333333333,0.031692688070796296,0.0833333333333333,0.04592096173829012,0.0,0.0,0.01639752388000484,0.0062397003173828
eth.src.lg,CS2D1,CV,3.0,0.0,0.7493011149766515,0.1666666666666666,0.13355871901427965,0.1666666666666666,0.14600887790600123,0.5981558385981238,0.0,0.02270145416259762,0.00557184219360348
eth.src.oui,CS2D1,CV,3.0,0.0,0.9621340290049376,0.8333333333333334,0.7540431365697674,0.8333333333333334,0.781217618715548,0.9466472622926624,0.0,0.02863993644714352,0.006293630599975559
eth.type,CS2D1,CV,3.0,0.0,0.4151857710431906,0.0929121851607088,0.07301936667397899,0.0929121851607088,0.07636684231914154,0.06884060481197572,0.0,0.03134746551513666,0.0031236171722412
http.chat,CS2D1,CV,3.0,0.0,0.38832212319881415,0.08600390559703835,0.07121334253539027,0.08600390559703835,0.07342665960993769,0.01771427204135196,0.0,0.02310976982116696,0.00032529830932615997
ttp.connection,_CS2D1_,CV,,,,,,,,,,,
http.content_length,CS2D1,CV,3.0,0.0,0.3823585906129673,0.08379552458664681,0.11442059811131777,0.08379552458664681,0.04691471637458096,0.00333996390822162,0.0,0.02204980850219722,0.00624904632568358
http.content_length_header,CS2D1,CV,3.0,0.0,0.38236288673825036,0.0837966558946128,0.11440385029742224,0.0837966558946128,0.04691685924702492,0.00334833329520446,0.0,0.02669095993041986,0.00162258148193358
http.notification,CS2D1,CV,3.0,0.0,0.3803122736191251,0.0833333333333333,0.03169268946826038,0.0833333333333333,0.04592089059856322,0.0,0.0,0.0215173244476318,0.0056685447692871
http.prev_request_in,CS2D1,CV,3.0,0.0,0.40555767713001656,0.09254829241717433,0.2107408722961507,0.09254829241717433,0.0719399201008151,0.042403050060937184,0.0,0.45513477325439455,0.0
http.prev_response_in,CS2D1,CV,3.0,0.0,0.3803122555666384,0.0833333333333333,0.0316926879638865,0.0833333333333333,0.04592086541853694,0.0,0.0,0.0179855346679687,0.00939760208129878
http.request,CS2D1,CV,3.0,0.0,0.3975863347873444,0.0878123183226331,0.07566772999867752,0.0878123183226331,0.07200844014477795,0.031221183545298403,0.0,0.027068758010864225,0.0
http.request.method,CS2D1,CV,3.0,0.0,0.39757776095581293,0.08781099424824738,0.07566744817358603,0.08781099424824738,0.0720066330169308,0.0312255003956375,0.0,0.020739316940307558,0.0
http.request.uri.path,CS2D1,CV,3.0,0.0,0.38030797318690357,0.08333245409890906,0.04835896248018379,0.08333245409890906,0.045923634348351484,-6.466107469149662e-06,0.0,0.01776127815246576,0.00423412322998046
http.request_in,CS2D1,CV,3.0,0.0,0.3795673541590895,0.0831746756862222,0.0586741834537358,0.0831746756862222,0.04612730547408163,-0.00116427485018908,0.0,0.03293414115905756,0.00937333106994626
http.request_number,CS2D1,CV,3.0,0.0,0.4702487806683834,0.10369677319797121,0.11176892046239018,0.10369677319797121,0.0830085290106678,0.1467888063994433,0.0,0.045678186416625945,0.00142021179199218
http.response.code,CS2D1,CV,3.0,0.0,0.38031224539493275,0.0833333333333333,0.03169268711624436,0.0833333333333333,0.04592079089337076,0.0,0.0,0.02040877342224116,0.00347099304199218
http.response.code.desc,CS2D1,CV,3.0,0.0,0.38031225098478905,0.0833333333333333,0.031692687582065705,0.0833333333333333,0.045920866854489845,0.0,0.0,0.02186574935913082,0.00373950004577634
http.response,CS2D1,CV,3.0,0.0,0.3803122709616525,0.0833333333333333,0.031692689246804316,0.0833333333333333,0.04592082013664364,0.0,0.0,0.02123279571533198,0.0
http.response.phrase,CS2D1,CV,3.0,0.0,0.3803122574910152,0.0833333333333333,0.03169268812425122,0.0833333333333333,0.045920717567281145,0.0,0.0,0.02111253738403316,0.00312623977661132
http.response_number,CS2D1,CV,3.0,0.0,0.3803122698620086,0.0833333333333333,0.03169268915516732,0.0833333333333333,0.04592095369449321,0.0,0.0,0.01980614662170404,0.00052146911621092
http.time,CS2D1,CV,3.0,0.0,0.38236715967937546,0.0837976535033116,0.11509129011564057,0.0837976535033116,0.04691266452606118,0.0033545085020449798,0.0,0.021384048461914017,0.0005254745483398401
icmp.checksum,CS2D1,CV,3.0,0.0,0.38434073019191145,0.09071691768964316,0.22515445648157587,0.09071691768964316,0.059854669830928464,0.008765421147343641,0.0,0.02385954856872554,0.0
icmp.checksum.status,CS2D1,CV,3.0,0.0,0.38425082276017897,0.08972941244911417,0.10830971265259301,0.08972941244911417,0.057862339304855334,0.00861620385365074,0.0,0.024358034133911084,0.0
icmp.code,CS2D1,CV,3.0,0.0,0.3842508350395354,0.08972023947226582,0.10837056172278345,0.08972023947226582,0.05785121248354073,0.00861063902313498,0.0,0.01779007911682122,0.0031229019165039
icmp.data_time_relative,CS2D1,CV,3.0,0.0,0.380440700658868,0.08449156843147598,0.11503009451075338,0.08449156843147598,0.04820782750858332,0.00028420772018924,0.0,0.0227605819702148,0.0
icmp.ident,CS2D1,CV,3.0,0.0,0.3845975972838495,0.09336433603874143,0.28182906689122333,0.09336433603874143,0.06499928677285531,0.009191099656837799,0.0,0.025163650512695257,0.0062512397766113
icmp.ident_le,CS2D1,CV,3.0,0.0,0.3845975927936372,0.09337877783412643,0.28182911023976603,0.09337877783412643,0.06505541125487868,0.00919462566156048,0.0,0.0250576496124267,0.0022207736968994
icmp.resptime,CS2D1,CV,3.0,0.0,0.38031226848745375,0.0833333333333333,0.03169268904062112,0.0833333333333333,0.04592057470305118,0.0,0.0,0.0176415920257568,0.0
icmp.resp_to,CS2D1,CV,3.0,0.0,0.3803122636306934,0.0833333333333333,0.03169268863589108,0.0833333333333333,0.045920875028776495,0.0,0.0,0.01889600753784176,0.00670790672302244
icmp.seq,CS2D1,CV,3.0,0.0,0.3844648921713103,0.0920745764595552,0.2000929650739165,0.0920745764595552,0.062468955524359195,0.00897895741830484,0.0,0.022392416000366185,0.00312438011169432
icmp.seq_le,CS2D1,CV,3.0,0.0,0.3844691809656343,0.09214156464734002,0.21262275486991053,0.09214156464734002,0.06261101862800707,0.00898756354180238,0.0,0.024357652664184517,0.00473704338073728
